2023-04-13 13:31:45,506 - job0 - Model name: alexnet
2023-04-13 13:31:57,127 - job0 - wrk_cp_t | 1220.99 ms
2023-04-13 13:31:57,456 - job0 - wrk_cp_t | 7.04 ms
2023-04-13 13:31:57,760 - job0 - wrk_cp_t | 6.41 ms
2023-04-13 13:31:58,092 - job0 - wrk_cp_t | 6.40 ms
2023-04-13 13:31:58,301 - job0 - wrk_cp_t | 6.28 ms
2023-04-13 13:31:58,516 - job0 - wrk_cp_t | 4.92 ms
2023-04-13 13:31:58,725 - job0 - wrk_cp_t | 4.90 ms
2023-04-13 13:31:58,978 - job0 - wrk_cp_t | 4.78 ms
2023-04-13 13:31:59,368 - job0 - wrk_cp_t | 5.04 ms
2023-04-13 13:31:59,649 - job0 - wrk_cp_t | 4.94 ms
2023-04-13 13:32:00,008 - job0 - wrk_cp_t | 6.54 ms
2023-04-13 13:32:00,254 - job0 - wrk_cp_t | 7.18 ms
2023-04-13 13:32:00,478 - job0 - wrk_cp_t | 6.01 ms
2023-04-13 13:32:00,856 - job0 - wrk_cp_t | 6.71 ms
2023-04-13 13:32:01,229 - job0 - wrk_cp_t | 4.98 ms
2023-04-13 13:32:01,447 - job0 - wrk_cp_t | 5.47 ms
2023-04-13 13:32:01,693 - job0 - wrk_cp_t | 5.00 ms
2023-04-13 13:32:02,066 - job0 - wrk_cp_t | 5.10 ms
2023-04-13 13:32:02,364 - job0 - wrk_cp_t | 6.88 ms
2023-04-13 13:32:02,751 - job0 - wrk_cp_t | 5.24 ms
2023-04-13 13:32:02,964 - job0 - wrk_cp_t | 4.92 ms
2023-04-13 13:32:03,126 - job0 - wrk_cp_t | 4.90 ms
2023-04-13 13:32:03,413 - job0 - wrk_cp_t | 5.31 ms
2023-04-13 13:32:03,637 - job0 - wrk_cp_t | 4.92 ms
2023-04-13 13:32:03,867 - job0 - wrk_cp_t | 7.09 ms
2023-04-13 13:32:04,145 - job0 - wrk_cp_t | 5.44 ms
2023-04-13 13:32:04,371 - job0 - wrk_cp_t | 4.90 ms
2023-04-13 13:32:04,772 - job0 - wrk_cp_t | 4.90 ms
2023-04-13 13:32:04,969 - job0 - wrk_cp_t | 4.89 ms
2023-04-13 13:32:05,365 - job0 - wrk_cp_t | 6.51 ms
2023-04-13 13:32:05,562 - job0 - wrk_cp_t | 4.91 ms
2023-04-13 13:32:05,806 - job0 - wrk_cp_t | 5.22 ms
2023-04-13 13:32:06,139 - job0 - wrk_cp_t | 4.99 ms
