2023-04-13 13:31:36,895 - job0 - Model name: alexnet
2023-04-13 13:31:57,132 - job0 - wrk_cp_t | 1247.39 ms
2023-04-13 13:31:57,439 - job0 - wrk_cp_t | 5.41 ms
2023-04-13 13:31:57,758 - job0 - wrk_cp_t | 6.20 ms
2023-04-13 13:31:58,087 - job0 - wrk_cp_t | 5.02 ms
2023-04-13 13:31:58,281 - job0 - wrk_cp_t | 4.90 ms
2023-04-13 13:31:58,507 - job0 - wrk_cp_t | 4.75 ms
2023-04-13 13:31:58,708 - job0 - wrk_cp_t | 6.12 ms
2023-04-13 13:31:58,980 - job0 - wrk_cp_t | 6.44 ms
2023-04-13 13:31:59,368 - job0 - wrk_cp_t | 4.82 ms
2023-04-13 13:31:59,658 - job0 - wrk_cp_t | 4.90 ms
2023-04-13 13:31:59,945 - job0 - wrk_cp_t | 6.52 ms
2023-04-13 13:32:00,254 - job0 - wrk_cp_t | 6.02 ms
2023-04-13 13:32:00,478 - job0 - wrk_cp_t | 6.10 ms
2023-04-13 13:32:00,857 - job0 - wrk_cp_t | 5.73 ms
2023-04-13 13:32:01,259 - job0 - wrk_cp_t | 4.88 ms
2023-04-13 13:32:01,457 - job0 - wrk_cp_t | 4.86 ms
2023-04-13 13:32:01,825 - job0 - wrk_cp_t | 4.83 ms
2023-04-13 13:32:02,154 - job0 - wrk_cp_t | 4.93 ms
2023-04-13 13:32:02,363 - job0 - wrk_cp_t | 5.83 ms
2023-04-13 13:32:02,746 - job0 - wrk_cp_t | 4.90 ms
2023-04-13 13:32:02,959 - job0 - wrk_cp_t | 5.13 ms
2023-04-13 13:32:03,146 - job0 - wrk_cp_t | 4.84 ms
2023-04-13 13:32:03,497 - job0 - wrk_cp_t | 5.03 ms
2023-04-13 13:32:03,675 - job0 - wrk_cp_t | 5.96 ms
2023-04-13 13:32:03,865 - job0 - wrk_cp_t | 6.39 ms
2023-04-13 13:32:04,142 - job0 - wrk_cp_t | 5.48 ms
2023-04-13 13:32:04,362 - job0 - wrk_cp_t | 4.73 ms
2023-04-13 13:32:04,698 - job0 - wrk_cp_t | 4.99 ms
2023-04-13 13:32:04,961 - job0 - wrk_cp_t | 4.92 ms
2023-04-13 13:32:05,358 - job0 - wrk_cp_t | 4.79 ms
2023-04-13 13:32:05,546 - job0 - wrk_cp_t | 4.93 ms
2023-04-13 13:32:05,802 - job0 - wrk_cp_t | 4.84 ms
2023-04-13 13:32:06,004 - job0 - wrk_cp_t | 5.91 ms
2023-04-13 13:32:06,312 - job0 - wrk_cp_t | 4.96 ms
2023-04-13 13:32:06,546 - job0 - wrk_cp_t | 4.77 ms
2023-04-13 13:32:06,863 - job0 - wrk_cp_t | 5.14 ms
2023-04-13 13:32:07,132 - job0 - wrk_cp_t | 7.20 ms
2023-04-13 13:32:07,304 - job0 - wrk_cp_t | 4.73 ms
2023-04-13 13:32:07,521 - job0 - wrk_cp_t | 4.74 ms
2023-04-13 13:32:07,861 - job0 - wrk_cp_t | 5.03 ms
2023-04-13 13:32:08,028 - job0 - wrk_cp_t | 4.84 ms
2023-04-13 13:32:08,286 - job0 - wrk_cp_t | 4.73 ms
2023-04-13 13:32:08,615 - job0 - wrk_cp_t | 4.90 ms
2023-04-13 13:32:08,938 - job0 - wrk_cp_t | 4.78 ms
2023-04-13 13:32:09,104 - job0 - wrk_cp_t | 4.80 ms
2023-04-13 13:32:09,292 - job0 - wrk_cp_t | 4.94 ms
2023-04-13 13:32:09,585 - job0 - wrk_cp_t | 4.79 ms
2023-04-13 13:32:09,836 - job0 - wrk_cp_t | 4.78 ms
2023-04-13 13:32:09,990 - job0 - wrk_cp_t | 4.49 ms
2023-04-13 13:32:10,281 - job0 - wrk_cp_t | 6.39 ms
2023-04-13 13:32:10,454 - job0 - wrk_cp_t | 4.73 ms
2023-04-13 13:32:10,824 - job0 - wrk_cp_t | 4.83 ms
2023-04-13 13:32:11,013 - job0 - wrk_cp_t | 4.76 ms
2023-04-13 13:32:11,381 - job0 - wrk_cp_t | 4.97 ms
2023-04-13 13:32:11,565 - job0 - wrk_cp_t | 4.90 ms
2023-04-13 13:32:11,852 - job0 - wrk_cp_t | 4.90 ms
2023-04-13 13:32:12,123 - job0 - wrk_cp_t | 4.90 ms
2023-04-13 13:32:12,352 - job0 - wrk_cp_t | 5.03 ms
2023-04-13 13:32:12,565 - job0 - wrk_cp_t | 4.95 ms
2023-04-13 13:32:12,819 - job0 - wrk_cp_t | 4.98 ms
2023-04-13 13:32:13,037 - job0 - wrk_cp_t | 4.85 ms
2023-04-13 13:32:13,244 - job0 - wrk_cp_t | 5.05 ms
2023-04-13 13:32:13,552 - job0 - wrk_cp_t | 4.84 ms
2023-04-13 13:32:13,740 - job0 - wrk_cp_t | 4.79 ms
2023-04-13 13:32:14,057 - job0 - wrk_cp_t | 4.76 ms
2023-04-13 13:32:14,344 - job0 - wrk_cp_t | 4.74 ms
2023-04-13 13:32:14,535 - job0 - wrk_cp_t | 4.84 ms
2023-04-13 13:32:14,873 - job0 - wrk_cp_t | 4.76 ms
2023-04-13 13:32:15,167 - job0 - wrk_cp_t | 4.89 ms
2023-04-13 13:32:15,378 - job0 - wrk_cp_t | 4.80 ms
2023-04-13 13:32:15,570 - job0 - wrk_cp_t | 5.47 ms
2023-04-13 13:32:15,862 - job0 - wrk_cp_t | 4.84 ms
2023-04-13 13:32:16,131 - job0 - wrk_cp_t | 4.97 ms
2023-04-13 13:32:16,362 - job0 - wrk_cp_t | 4.71 ms
2023-04-13 13:32:16,750 - job0 - wrk_cp_t | 4.96 ms
2023-04-13 13:32:17,087 - job0 - wrk_cp_t | 4.72 ms
2023-04-13 13:32:17,554 - job0 - wrk_cp_t | 6.82 ms
2023-04-13 13:32:17,805 - job0 - wrk_cp_t | 6.01 ms
2023-04-13 13:32:17,976 - job0 - wrk_cp_t | 4.84 ms
2023-04-13 13:32:18,154 - job0 - wrk_cp_t | 4.91 ms
2023-04-13 13:32:18,388 - job0 - wrk_cp_t | 4.98 ms
2023-04-13 13:32:18,720 - job0 - wrk_cp_t | 5.52 ms
2023-04-13 13:32:19,071 - job0 - wrk_cp_t | 4.80 ms
2023-04-13 13:32:19,359 - job0 - wrk_cp_t | 4.94 ms
2023-04-13 13:32:19,594 - job0 - wrk_cp_t | 4.87 ms
2023-04-13 13:32:19,865 - job0 - wrk_cp_t | 4.99 ms
2023-04-13 13:32:20,225 - job0 - wrk_cp_t | 5.04 ms
2023-04-13 13:32:20,465 - job0 - wrk_cp_t | 4.82 ms
2023-04-13 13:32:20,740 - job0 - wrk_cp_t | 4.96 ms
2023-04-13 13:32:20,985 - job0 - wrk_cp_t | 4.90 ms
2023-04-13 13:32:21,267 - job0 - wrk_cp_t | 4.88 ms
2023-04-13 13:32:21,434 - job0 - wrk_cp_t | 4.82 ms
2023-04-13 13:32:21,736 - job0 - wrk_cp_t | 5.05 ms
2023-04-13 13:32:22,001 - job0 - wrk_cp_t | 5.52 ms
2023-04-13 13:32:22,256 - job0 - wrk_cp_t | 4.90 ms
2023-04-13 13:32:22,542 - job0 - wrk_cp_t | 5.12 ms
2023-04-13 13:32:22,698 - job0 - wrk_cp_t | 6.31 ms
2023-04-13 13:32:22,879 - job0 - wrk_cp_t | 5.32 ms
2023-04-13 13:32:23,188 - job0 - wrk_cp_t | 4.94 ms
2023-04-13 13:32:23,353 - job0 - wrk_cp_t | 4.80 ms
2023-04-13 13:32:23,606 - job0 - wrk_cp_t | 6.00 ms
2023-04-13 13:32:23,798 - job0 - wrk_cp_t | 5.56 ms
2023-04-13 13:32:24,058 - job0 - wrk_cp_t | 5.62 ms
2023-04-13 13:32:24,365 - job0 - wrk_cp_t | 4.86 ms
2023-04-13 13:32:24,786 - job0 - wrk_cp_t | 4.89 ms
2023-04-13 13:32:25,054 - job0 - wrk_cp_t | 4.95 ms
2023-04-13 13:32:25,280 - job0 - wrk_cp_t | 4.86 ms
2023-04-13 13:32:25,522 - job0 - wrk_cp_t | 4.85 ms
2023-04-13 13:32:25,742 - job0 - wrk_cp_t | 4.80 ms
2023-04-13 13:32:25,943 - job0 - wrk_cp_t | 4.79 ms
2023-04-13 13:32:26,153 - job0 - wrk_cp_t | 4.83 ms
2023-04-13 13:32:26,557 - job0 - wrk_cp_t | 4.92 ms
2023-04-13 13:32:26,707 - job0 - wrk_cp_t | 4.79 ms
2023-04-13 13:32:26,925 - job0 - wrk_cp_t | 4.98 ms
2023-04-13 13:32:27,191 - job0 - wrk_cp_t | 5.22 ms
2023-04-13 13:32:27,420 - job0 - wrk_cp_t | 5.07 ms
2023-04-13 13:32:27,658 - job0 - wrk_cp_t | 4.93 ms
2023-04-13 13:32:28,060 - job0 - wrk_cp_t | 4.95 ms
2023-04-13 13:32:28,285 - job0 - wrk_cp_t | 4.93 ms
2023-04-13 13:32:28,478 - job0 - wrk_cp_t | 4.98 ms
2023-04-13 13:32:28,718 - job0 - wrk_cp_t | 4.98 ms
2023-04-13 13:32:28,943 - job0 - wrk_cp_t | 4.76 ms
2023-04-13 13:32:29,169 - job0 - wrk_cp_t | 7.76 ms
2023-04-13 13:32:29,612 - job0 - wrk_cp_t | 4.95 ms
2023-04-13 13:32:29,892 - job0 - wrk_cp_t | 5.30 ms
2023-04-13 13:32:30,195 - job0 - wrk_cp_t | 4.78 ms
2023-04-13 13:32:30,585 - job0 - wrk_cp_t | 6.24 ms
2023-04-13 13:32:30,797 - job0 - wrk_cp_t | 4.94 ms
2023-04-13 13:32:31,174 - job0 - wrk_cp_t | 4.93 ms
2023-04-13 13:32:31,428 - job0 - wrk_cp_t | 4.91 ms
